result_academic_year,region,institution_name,campus_name,admission_round_name,program_name,day_night,admission_category,admission_track_name,capacity,applicant_count,admitted_count,competition_rate,best_score,average_score,cutoff_score,score_basis,score_direction,source_reference
2026,경기,동서울대학교,경기 지역,정시모집,뮤직프로덕션전공,DAY,일반전형,일반전형,15,,,5,,,,CSAT_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1129;score_columns=평균_수능,최저_수능"
2026,경기,동서울대학교,경기 지역,정시모집,레저스포츠과,DAY,일반전형,일반전형,15,,,15.1,,,,CSAT_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1130;score_columns=평균_수능,최저_수능"
2026,경기,동서울대학교,경기 지역,정시모집,경호스포츠과,DAY,일반전형,일반전형,14,,,9.5,,,,CSAT_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1131;score_columns=평균_수능,최저_수능"
2026,경기,동서울대학교,경기 지역,정시모집,산업디자인학과,DAY,일반전형,일반전형,2,,,27,,,,CSAT_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1132;score_columns=평균_수능,최저_수능"
2026,경기,동서울대학교,경기 지역,정시모집,패션디자인과,DAY,일반전형,일반전형,2,,,36,,,,CSAT_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1133;score_columns=평균_수능,최저_수능"
2026,경기,동서울대학교,경기 지역,정시모집,실내디자인학과,DAY,일반전형,일반전형,1,,,61,,,,POINT_SCORE,HIGHER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1134;score_columns=평균_수능,최저_수능"
2026,경기,동서울대학교,경기 지역,정시모집,주얼리디자인과,DAY,일반전형,일반전형,1,,,23,,,,CSAT_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1135;score_columns=평균_수능,최저_수능"
2026,경기,동서울대학교,경기 지역,정시모집,시각디자인학과,DAY,일반전형,일반전형,1,,,89,,,,POINT_SCORE,HIGHER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1136;score_columns=평균_수능,최저_수능"
2026,경기,동서울대학교,경기 지역,정시모집,무대미술과,DAY,일반전형,일반전형,1,,,42,,,,POINT_SCORE,HIGHER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1137;score_columns=평균_수능,최저_수능"
2026,경기,동서울대학교,경기 지역,정시모집,방송연예전공,DAY,일반전형,일반전형,15,,,15.4,,,,CSAT_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1138;score_columns=평균_수능,최저_수능"
2026,경기,동서울대학교,경기 지역,정시모집,뮤지컬전공,DAY,일반전형,일반전형,15,,,12.6,,,,CSAT_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1139;score_columns=평균_수능,최저_수능"
2026,경기,동서울대학교,경기 지역,정시모집,연극전공,DAY,일반전형,일반전형,30,,,21.8,,,,CSAT_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1140;score_columns=평균_수능,최저_수능"
2026,경기,동서울대학교,경기 지역,정시모집,헤어디자인전공,DAY,일반전형,일반전형,1,,,19,,,,CSAT_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1141;score_columns=평균_수능,최저_수능"
2026,경기,동서울대학교,경기 지역,정시모집,피부화장품전공,DAY,일반전형,일반전형,1,,,12,,,,CSAT_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1142;score_columns=평균_수능,최저_수능"
2026,경기,동서울대학교,경기 지역,정시모집,메이크업네일전공,DAY,일반전형,일반전형,2,,,12,,,,CSAT_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1143;score_columns=평균_수능,최저_수능"
2026,경기,동서울대학교,경기 지역,수시1차,도시계획부동산학과,DAY,특별전형,특성화고,27,,,5,,5.9,6.42,RANK_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1144;score_columns=평균_학생부,최저_학생부"
2026,경기,동서울대학교,경기 지역,수시1차,마케팅과,DAY,특별전형,특성화고,32,,,4.6,,4.87,4.16,RANK_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1145;score_columns=평균_학생부,최저_학생부"
2026,경기,동서울대학교,경기 지역,수시1차,호텔관광경영과,DAY,특별전형,특성화고,45,,,10,,5.01,4.62,RANK_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1146;score_columns=평균_학생부,최저_학생부"
2026,경기,동서울대학교,경기 지역,수시1차,글로벌중국비즈니스과,DAY,특별전형,특성화고,20,,,7,,3.61,4.07,RANK_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1147;score_columns=평균_학생부,최저_학생부"
2026,경기,동서울대학교,경기 지역,수시1차,항공서비스학과,DAY,특별전형,특성화고,54,,,9.3,,3.17,3.8,RANK_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1148;score_columns=평균_학생부,최저_학생부"
2026,경기,동서울대학교,경기 지역,수시1차,세무회계과,DAY,특별전형,특성화고,33,,,3.5,,3.09,3.89,RANK_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1149;score_columns=평균_학생부,최저_학생부"
2026,경기,동서울대학교,경기 지역,수시1차,사회복지학과,DAY,특별전형,특성화고,42,,,8,,5.33,7.23,RANK_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1150;score_columns=평균_학생부,최저_학생부"
2026,경기,동서울대학교,경기 지역,수시1차,호텔외식조리전공,DAY,특별전형,특성화고,61,,,8.5,,4.92,4.35,RANK_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1151;score_columns=평균_학생부,최저_학생부"
2026,경기,동서울대학교,경기 지역,수시1차,카페베이커리전공,DAY,특별전형,특성화고,61,,,17.1,,3.21,3.73,RANK_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1152;score_columns=평균_학생부,최저_학생부"
2026,경기,동서울대학교,경기 지역,수시1차,보건의료행정과,DAY,특별전형,특성화고,41,,,13.8,,4.44,4.89,RANK_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1153;score_columns=평균_학생부,최저_학생부"
2026,경기,동서울대학교,경기 지역,수시1차,미래항공과,DAY,특별전형,특성화고,28,,,7.8,,4.59,5.37,RANK_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1154;score_columns=평균_학생부,최저_학생부"
2026,경기,동서울대학교,경기 지역,수시1차,미래자동차학과,DAY,특별전형,특성화고,48,,,6.9,,5.68,5.66,RANK_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1155;score_columns=평균_학생부,최저_학생부"
2026,경기,동서울대학교,경기 지역,수시1차,전기공학과,DAY,특별전형,특성화고,59,,,4,,5.36,7.15,RANK_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1156;score_columns=평균_학생부,최저_학생부"
2026,경기,동서울대학교,경기 지역,수시1차,전자공학과,DAY,특별전형,특성화고,24,,,2.6,,4.96,6.09,RANK_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1157;score_columns=평균_학생부,최저_학생부"
2026,경기,동서울대학교,경기 지역,수시1차,인공지능컴퓨팅전공,DAY,특별전형,특성화고,15,,,4.5,,4.96,5.17,RANK_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1158;score_columns=평균_학생부,최저_학생부"
2026,경기,동서울대학교,경기 지역,수시1차,사이버보안전공,DAY,특별전형,특성화고,24,,,4.8,,5.12,6.36,RANK_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1159;score_columns=평균_학생부,최저_학생부"
2026,경기,동서울대학교,경기 지역,수시1차,게임콘텐츠과,DAY,특별전형,특성화고,64,,,6.4,,4.28,5.75,RANK_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1160;score_columns=평균_학생부,최저_학생부"
2026,경기,동서울대학교,경기 지역,수시1차,컴퓨터소프트웨어학과,DAY,특별전형,특성화고,72,,,4.2,,5.08,6.25,RANK_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1161;score_columns=평균_학생부,최저_학생부"
2026,경기,동서울대학교,경기 지역,수시1차,디지털헬스케어과,DAY,특별전형,특성화고,19,,,3,,6.66,7.2,RANK_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1162;score_columns=평균_학생부,최저_학생부"
2026,경기,동서울대학교,경기 지역,수시1차,디지털방송콘텐츠학과,DAY,특별전형,특성화고,85,,,16.4,,3.65,4.51,RANK_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1163;score_columns=평균_학생부,최저_학생부"
2026,경기,동서울대학교,경기 지역,수시1차,건축학과,DAY,특별전형,특성화고,80,,,3.8,,6.45,7.96,RANK_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1164;score_columns=평균_학생부,최저_학생부"
2026,경기,동서울대학교,경기 지역,수시1차,자유전공학과,DAY,특별전형,특성화고,38,,,10.3,,5.52,5,RANK_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1165;score_columns=평균_학생부,최저_학생부"
2026,경기,동서울대학교,경기 지역,수시1차,콘텐츠크리에이터과,DAY,특별전형,특성화고,54,,,15,,4.64,5.84,RANK_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1166;score_columns=평균_학생부,최저_학생부"
2026,경기,동서울대학교,경기 지역,수시1차,메타버스게임애니메이션과,DAY,특별전형,특성화고,35,,,5.5,,5.18,5.11,RANK_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1167;score_columns=평균_학생부,최저_학생부"
2026,경기,동서울대학교,경기 지역,수시1차,엔터테인먼트경영과,DAY,특별전형,특성화고,30,,,7.4,,3.55,4.18,RANK_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1168;score_columns=평균_학생부,최저_학생부"
2026,경기,동서울대학교,경기 지역,수시1차,웹툰과,DAY,특별전형,특성화고,35,,,9.1,,4.02,6.75,RANK_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1169;score_columns=평균_학생부,최저_학생부"
2026,경기,동서울대학교,경기 지역,수시1차,산업디자인학과,DAY,특별전형,특성화고,24,,,6.4,,5.04,4.78,RANK_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1170;score_columns=평균_학생부,최저_학생부"
2026,경기,동서울대학교,경기 지역,수시1차,패션디자인과,DAY,특별전형,특성화고,56,,,5.8,,4.96,3.88,RANK_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1171;score_columns=평균_학생부,최저_학생부"
2026,경기,동서울대학교,경기 지역,수시1차,실내디자인학과,DAY,특별전형,특성화고,60,,,6.4,,4.65,5.46,RANK_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1172;score_columns=평균_학생부,최저_학생부"
2026,경기,동서울대학교,경기 지역,수시1차,주얼리디자인과,DAY,특별전형,특성화고,27,,,3.3,,4.62,4.5,RANK_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1173;score_columns=평균_학생부,최저_학생부"
2026,경기,동서울대학교,경기 지역,수시1차,시각디자인학과,DAY,특별전형,특성화고,45,,,10.3,,3.8,5.84,RANK_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1174;score_columns=평균_학생부,최저_학생부"
2026,경기,동서울대학교,경기 지역,수시1차,무대미술과,DAY,특별전형,특성화고,21,,,2.6,,5.91,4.76,RANK_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1175;score_columns=평균_학생부,최저_학생부"
2026,경기,동서울대학교,경기 지역,수시1차,헤어디자인전공,DAY,특별전형,특성화고,50,,,14.3,,2.4,1.07,RANK_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1176;score_columns=평균_학생부,최저_학생부"
2026,경기,동서울대학교,경기 지역,수시1차,피부화장품전공,DAY,특별전형,특성화고,29,,,13.5,,4.43,4,RANK_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1177;score_columns=평균_학생부,최저_학생부"
2026,경기,동서울대학교,경기 지역,수시1차,메이크업네일전공,DAY,특별전형,특성화고,29,,,26,,5.78,4.76,RANK_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1178;score_columns=평균_학생부,최저_학생부"
2026,경기,동서울대학교,경기 지역,수시2차,도시계획부동산학과,DAY,특별전형,특성화고,4,,,5,,3.5,3.5,RANK_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1179;score_columns=평균_학생부,최저_학생부"
2026,경기,동서울대학교,경기 지역,수시2차,마케팅과,DAY,특별전형,특성화고,7,,,11,,4.81,6.56,RANK_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1180;score_columns=평균_학생부,최저_학생부"
2026,경기,동서울대학교,경기 지역,수시2차,호텔관광경영과,DAY,특별전형,특성화고,13,,,9.3,,4.15,5.42,RANK_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1181;score_columns=평균_학생부,최저_학생부"
2026,경기,동서울대학교,경기 지역,수시2차,글로벌중국비즈니스과,DAY,특별전형,특성화고,9,,,2,,5.32,6.04,RANK_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1182;score_columns=평균_학생부,최저_학생부"
2026,경기,동서울대학교,경기 지역,수시2차,항공서비스학과,DAY,특별전형,특성화고,5,,,10.5,,3.92,3.92,RANK_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1183;score_columns=평균_학생부,최저_학생부"
2026,경기,동서울대학교,경기 지역,수시2차,세무회계과,DAY,특별전형,특성화고,6,,,9,,4.16,5.21,RANK_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1184;score_columns=평균_학생부,최저_학생부"
2026,경기,동서울대학교,경기 지역,수시2차,사회복지학과,DAY,특별전형,특성화고,27,,,6.1,,5.99,5.54,RANK_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1185;score_columns=평균_학생부,최저_학생부"
2026,경기,동서울대학교,경기 지역,수시2차,호텔외식조리전공,DAY,특별전형,특성화고,13,,,10.7,,6.65,6.84,RANK_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1186;score_columns=평균_학생부,최저_학생부"
2026,경기,동서울대학교,경기 지역,수시2차,카페베이커리전공,DAY,특별전형,특성화고,13,,,15.3,,2.33,3.39,RANK_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1187;score_columns=평균_학생부,최저_학생부"
2026,경기,동서울대학교,경기 지역,수시2차,보건의료행정과,DAY,특별전형,특성화고,18,,,12,,4.25,5,RANK_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1188;score_columns=평균_학생부,최저_학생부"
2026,경기,동서울대학교,경기 지역,수시2차,미래항공과,DAY,특별전형,특성화고,6,,,16,,4.63,4.63,RANK_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1189;score_columns=평균_학생부,최저_학생부"
2026,경기,동서울대학교,경기 지역,수시2차,미래자동차학과,DAY,특별전형,특성화고,11,,,9,,4.85,3.45,RANK_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1190;score_columns=평균_학생부,최저_학생부"
2026,경기,동서울대학교,경기 지역,수시2차,전기공학과,DAY,특별전형,특성화고,5,,,10.5,,1.75,2.13,RANK_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1191;score_columns=평균_학생부,최저_학생부"
2026,경기,동서울대학교,경기 지역,수시2차,전자공학과,DAY,특별전형,특성화고,10,,,3,,5.42,3.81,RANK_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1192;score_columns=평균_학생부,최저_학생부"
2026,경기,동서울대학교,경기 지역,수시2차,인공지능컴퓨팅전공,DAY,특별전형,특성화고,5,,,5.5,,1.69,1.69,RANK_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1193;score_columns=평균_학생부,최저_학생부"
2026,경기,동서울대학교,경기 지역,수시2차,사이버보안전공,DAY,특별전형,특성화고,5,,,4.5,,4.14,3.09,RANK_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1194;score_columns=평균_학생부,최저_학생부"
2026,경기,동서울대학교,경기 지역,수시2차,게임콘텐츠과,DAY,특별전형,특성화고,5,,,20,,2.87,2.9,RANK_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1195;score_columns=평균_학생부,최저_학생부"
2026,경기,동서울대학교,경기 지역,수시2차,컴퓨터소프트웨어학과,DAY,특별전형,특성화고,17,,,4.5,,5.66,4.86,RANK_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1196;score_columns=평균_학생부,최저_학생부"
2026,경기,동서울대학교,경기 지역,수시2차,디지털헬스케어과,DAY,특별전형,특성화고,10,,,3.5,,5.55,5.25,RANK_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1197;score_columns=평균_학생부,최저_학생부"
2026,경기,동서울대학교,경기 지역,수시2차,디지털방송콘텐츠학과,DAY,특별전형,특성화고,4,,,16.5,,3.33,3.71,RANK_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1198;score_columns=평균_학생부,최저_학생부"
2026,경기,동서울대학교,경기 지역,수시2차,건축학과,DAY,특별전형,특성화고,9,,,7.7,,6.49,7.5,RANK_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1199;score_columns=평균_학생부,최저_학생부"
2026,경기,동서울대학교,경기 지역,수시2차,자유전공학과,DAY,특별전형,특성화고,12,,,11.7,,3.34,3.5,RANK_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1200;score_columns=평균_학생부,최저_학생부"
2026,경기,동서울대학교,경기 지역,수시2차,콘텐츠크리에이터과,DAY,특별전형,특성화고,5,,,12,,2.48,2.48,RANK_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1201;score_columns=평균_학생부,최저_학생부"
2026,경기,동서울대학교,경기 지역,수시2차,메타버스게임애니메이션과,DAY,특별전형,특성화고,4,,,22,,4.92,4.92,RANK_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1202;score_columns=평균_학생부,최저_학생부"
2026,경기,동서울대학교,경기 지역,수시2차,엔터테인먼트경영과,DAY,특별전형,특성화고,9,,,7,,5.61,6.46,RANK_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1203;score_columns=평균_학생부,최저_학생부"
2026,경기,동서울대학교,경기 지역,수시2차,웹툰과,DAY,특별전형,특성화고,13,,,9.2,,3.44,4.33,RANK_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1204;score_columns=평균_학생부,최저_학생부"
2026,경기,동서울대학교,경기 지역,수시2차,산업디자인학과,DAY,특별전형,특성화고,9,,,6.7,,4.38,2.5,RANK_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1205;score_columns=평균_학생부,최저_학생부"
2026,경기,동서울대학교,경기 지역,수시2차,패션디자인과,DAY,특별전형,특성화고,13,,,15.3,,4.88,6,RANK_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1206;score_columns=평균_학생부,최저_학생부"
2026,경기,동서울대학교,경기 지역,수시2차,실내디자인학과,DAY,특별전형,특성화고,12,,,4.3,,5.13,6.05,RANK_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1207;score_columns=평균_학생부,최저_학생부"
2026,경기,동서울대학교,경기 지역,수시2차,주얼리디자인과,DAY,특별전형,특성화고,2,,,10,,6.42,6.42,RANK_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1208;score_columns=평균_학생부,최저_학생부"
2026,경기,동서울대학교,경기 지역,수시2차,시각디자인학과,DAY,특별전형,특성화고,25,,,6.5,,4.12,2.77,RANK_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1209;score_columns=평균_학생부,최저_학생부"
2026,경기,동서울대학교,경기 지역,수시2차,무대미술과,DAY,특별전형,특성화고,8,,,7,,5.63,7.4,RANK_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1210;score_columns=평균_학생부,최저_학생부"
2026,경기,동서울대학교,경기 지역,수시2차,헤어디자인전공,DAY,특별전형,특성화고,9,,,15,,4.34,4.34,RANK_GRADE,LOWER_IS_BETTER,"sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1211;score_columns=평균_학생부,최저_학생부"
