결과학년도,지역,대학명,캠퍼스명,모집시기,전공명,주야,전형구분1,전형구분2,모집인원,지원자수,합격자수,경쟁률,합격자최고,합격자평균,합격자최저,점수기준,점수방향,source_reference
2025,서울,동양미래대학교,본교,수시2차,전기공학과,주간,특별전형,특성화고,36,,,8.6,,2.6,3.3,RANK_GRADE,LOWER_IS_BETTER,sha256:bde8fe5d513ce2737c08815b0d7e1df366dc8844e6ff7f243eccb63c3bd40606#2025 수시(2차) 결과:30;supplemental.competition_rate=sha256:c35d548abb244168dcffd1a582a38368a58f611f2998604a9b1b70f7e5ae6658#CSV:41873
2025,서울,동양미래대학교,본교,수시2차,자유전공학과,주간,특별전형,특성화고,12,,,8,,3.1,3.5,RANK_GRADE,LOWER_IS_BETTER,sha256:bde8fe5d513ce2737c08815b0d7e1df366dc8844e6ff7f243eccb63c3bd40606#2025 수시(2차) 결과:31;supplemental.competition_rate=sha256:c35d548abb244168dcffd1a582a38368a58f611f2998604a9b1b70f7e5ae6658#CSV:41882
2025,서울,동양미래대학교,본교,수시2차,자동화공학과,주간,특별전형,특성화고,24,,,4.5,,3.8,4,RANK_GRADE,LOWER_IS_BETTER,sha256:bde8fe5d513ce2737c08815b0d7e1df366dc8844e6ff7f243eccb63c3bd40606#2025 수시(2차) 결과:32;supplemental.competition_rate=sha256:c35d548abb244168dcffd1a582a38368a58f611f2998604a9b1b70f7e5ae6658#CSV:41868
2025,서울,동양미래대학교,본교,수시2차,인공지능소프트웨어학과,주간,특별전형,특성화고,24,,,3.8,,3.5,4,RANK_GRADE,LOWER_IS_BETTER,sha256:bde8fe5d513ce2737c08815b0d7e1df366dc8844e6ff7f243eccb63c3bd40606#2025 수시(2차) 결과:33;supplemental.competition_rate=sha256:c35d548abb244168dcffd1a582a38368a58f611f2998604a9b1b70f7e5ae6658#CSV:41871
2025,서울,동양미래대학교,본교,수시2차,유통마케팅학과,주간,특별전형,특성화고,24,,,7,,4,4.4,RANK_GRADE,LOWER_IS_BETTER,sha256:bde8fe5d513ce2737c08815b0d7e1df366dc8844e6ff7f243eccb63c3bd40606#2025 수시(2차) 결과:34;supplemental.competition_rate=sha256:c35d548abb244168dcffd1a582a38368a58f611f2998604a9b1b70f7e5ae6658#CSV:41862
2025,서울,동양미래대학교,본교,수시2차,웹응용소프트웨어공학과,주간,특별전형,특성화고,24,,,3.8,,4.4,6.2,RANK_GRADE,LOWER_IS_BETTER,sha256:bde8fe5d513ce2737c08815b0d7e1df366dc8844e6ff7f243eccb63c3bd40606#2025 수시(2차) 결과:35;supplemental.competition_rate=sha256:c35d548abb244168dcffd1a582a38368a58f611f2998604a9b1b70f7e5ae6658#CSV:41872
2025,서울,동양미래대학교,본교,수시2차,실내건축디자인과,주간,특별전형,특성화고,24,,,6.8,,3,3.3,RANK_GRADE,LOWER_IS_BETTER,sha256:bde8fe5d513ce2737c08815b0d7e1df366dc8844e6ff7f243eccb63c3bd40606#2025 수시(2차) 결과:36;supplemental.competition_rate=sha256:c35d548abb244168dcffd1a582a38368a58f611f2998604a9b1b70f7e5ae6658#CSV:41877
2025,서울,동양미래대학교,본교,수시2차,시각디자인과,주간,특별전형,특성화고,23,,,11,,2.7,3.3,RANK_GRADE,LOWER_IS_BETTER,sha256:bde8fe5d513ce2737c08815b0d7e1df366dc8844e6ff7f243eccb63c3bd40606#2025 수시(2차) 결과:37;supplemental.competition_rate=sha256:c35d548abb244168dcffd1a582a38368a58f611f2998604a9b1b70f7e5ae6658#CSV:41876
2025,서울,동양미래대학교,본교,수시2차,소방안전관리과,주간,특별전형,특성화고,24,,,8,,3.4,4,RANK_GRADE,LOWER_IS_BETTER,sha256:bde8fe5d513ce2737c08815b0d7e1df366dc8844e6ff7f243eccb63c3bd40606#2025 수시(2차) 결과:38;supplemental.competition_rate=sha256:c35d548abb244168dcffd1a582a38368a58f611f2998604a9b1b70f7e5ae6658#CSV:41880
2025,서울,동양미래대학교,본교,수시2차,세무회계학과,주간,특별전형,특성화고,26,,,6,,3.9,4.8,RANK_GRADE,LOWER_IS_BETTER,sha256:bde8fe5d513ce2737c08815b0d7e1df366dc8844e6ff7f243eccb63c3bd40606#2025 수시(2차) 결과:39;supplemental.competition_rate=sha256:c35d548abb244168dcffd1a582a38368a58f611f2998604a9b1b70f7e5ae6658#CSV:41861
2025,서울,동양미래대학교,본교,수시2차,생명화학공학과,주간,특별전형,특성화고,35,,,6.3,,2.4,2.7,RANK_GRADE,LOWER_IS_BETTER,sha256:bde8fe5d513ce2737c08815b0d7e1df366dc8844e6ff7f243eccb63c3bd40606#2025 수시(2차) 결과:40;supplemental.competition_rate=sha256:c35d548abb244168dcffd1a582a38368a58f611f2998604a9b1b70f7e5ae6658#CSV:41881
2025,서울,동양미래대학교,본교,수시2차,빅데이터경영과,주간,특별전형,특성화고,25,,,3.8,,4.3,5.4,RANK_GRADE,LOWER_IS_BETTER,sha256:bde8fe5d513ce2737c08815b0d7e1df366dc8844e6ff7f243eccb63c3bd40606#2025 수시(2차) 결과:41;supplemental.competition_rate=sha256:c35d548abb244168dcffd1a582a38368a58f611f2998604a9b1b70f7e5ae6658#CSV:41860
2025,서울,동양미래대학교,본교,수시2차,반도체전자공학과,주간,특별전형,특성화고,32,,,6.3,,3.2,4,RANK_GRADE,LOWER_IS_BETTER,sha256:bde8fe5d513ce2737c08815b0d7e1df366dc8844e6ff7f243eccb63c3bd40606#2025 수시(2차) 결과:42;supplemental.competition_rate=sha256:c35d548abb244168dcffd1a582a38368a58f611f2998604a9b1b70f7e5ae6658#CSV:41874
2025,서울,동양미래대학교,본교,수시2차,바이오융합공학과,주간,특별전형,특성화고,24,,,3.8,,3.4,3.4,RANK_GRADE,LOWER_IS_BETTER,sha256:bde8fe5d513ce2737c08815b0d7e1df366dc8844e6ff7f243eccb63c3bd40606#2025 수시(2차) 결과:43;supplemental.competition_rate=sha256:c35d548abb244168dcffd1a582a38368a58f611f2998604a9b1b70f7e5ae6658#CSV:41879
2025,서울,동양미래대학교,본교,수시2차,로봇소프트웨어과,주간,특별전형,특성화고,24,,,3,,4.9,4.9,RANK_GRADE,LOWER_IS_BETTER,sha256:bde8fe5d513ce2737c08815b0d7e1df366dc8844e6ff7f243eccb63c3bd40606#2025 수시(2차) 결과:44;supplemental.competition_rate=sha256:c35d548abb244168dcffd1a582a38368a58f611f2998604a9b1b70f7e5ae6658#CSV:41869
2025,서울,동양미래대학교,본교,수시2차,기계설계공학과,주간,특별전형,특성화고,34,,,4.4,,3.7,4.1,RANK_GRADE,LOWER_IS_BETTER,sha256:bde8fe5d513ce2737c08815b0d7e1df366dc8844e6ff7f243eccb63c3bd40606#2025 수시(2차) 결과:45;supplemental.competition_rate=sha256:c35d548abb244168dcffd1a582a38368a58f611f2998604a9b1b70f7e5ae6658#CSV:41867
2025,서울,동양미래대학교,본교,수시2차,기계공학과,주간,특별전형,특성화고,34,,,7.6,,2.4,2.3,RANK_GRADE,LOWER_IS_BETTER,sha256:bde8fe5d513ce2737c08815b0d7e1df366dc8844e6ff7f243eccb63c3bd40606#2025 수시(2차) 결과:46;supplemental.competition_rate=sha256:c35d548abb244168dcffd1a582a38368a58f611f2998604a9b1b70f7e5ae6658#CSV:41866
2025,서울,동양미래대학교,본교,수시2차,경영학과,주간,특별전형,특성화고,24,,,5.8,,3.7,4.3,RANK_GRADE,LOWER_IS_BETTER,sha256:bde8fe5d513ce2737c08815b0d7e1df366dc8844e6ff7f243eccb63c3bd40606#2025 수시(2차) 결과:47;supplemental.competition_rate=sha256:c35d548abb244168dcffd1a582a38368a58f611f2998604a9b1b70f7e5ae6658#CSV:41859
2025,서울,동양미래대학교,본교,수시2차,경영정보학과,주간,특별전형,특성화고,12,,,5.3,,3.7,4.2,RANK_GRADE,LOWER_IS_BETTER,sha256:bde8fe5d513ce2737c08815b0d7e1df366dc8844e6ff7f243eccb63c3bd40606#2025 수시(2차) 결과:48;supplemental.competition_rate=sha256:c35d548abb244168dcffd1a582a38368a58f611f2998604a9b1b70f7e5ae6658#CSV:41863
2025,서울,동양미래대학교,본교,수시2차,건축과,주간,특별전형,특성화고,34,,,6.2,,3.5,4.2,RANK_GRADE,LOWER_IS_BETTER,sha256:bde8fe5d513ce2737c08815b0d7e1df366dc8844e6ff7f243eccb63c3bd40606#2025 수시(2차) 결과:49;supplemental.competition_rate=sha256:c35d548abb244168dcffd1a582a38368a58f611f2998604a9b1b70f7e5ae6658#CSV:41865
2025,서울,동양미래대학교,본교,수시2차,AR·VR콘텐츠디자인과,주간,특별전형,특성화고,25,,,9.3,,3.8,4.2,RANK_GRADE,LOWER_IS_BETTER,sha256:bde8fe5d513ce2737c08815b0d7e1df366dc8844e6ff7f243eccb63c3bd40606#2025 수시(2차) 결과:50;supplemental.competition_rate=sha256:c35d548abb244168dcffd1a582a38368a58f611f2998604a9b1b70f7e5ae6658#CSV:41878
2025,서울,명지전문대학,본교,수시2차,사회체육과,주간,일반전형,일반전형,44,,,4.9,,5.9,8.2,RANK_GRADE,LOWER_IS_BETTER,sha256:bde8fe5d513ce2737c08815b0d7e1df366dc8844e6ff7f243eccb63c3bd40606#2025 수시(2차) 결과:51;supplemental.competition_rate=sha256:c35d548abb244168dcffd1a582a38368a58f611f2998604a9b1b70f7e5ae6658#CSV:42212
2025,서울,명지전문대학,본교,수시2차,패션·리빙디자인과,주간,특별전형,일반고,22,,,13.8,,4.5,4.8,RANK_GRADE,LOWER_IS_BETTER,sha256:bde8fe5d513ce2737c08815b0d7e1df366dc8844e6ff7f243eccb63c3bd40606#2025 수시(2차) 결과:52;supplemental.competition_rate=sha256:c35d548abb244168dcffd1a582a38368a58f611f2998604a9b1b70f7e5ae6658#CSV:42365
2025,서울,명지전문대학,본교,수시2차,토목공학과,주간,특별전형,일반고,21,,,6.4,,5.7,6.3,RANK_GRADE,LOWER_IS_BETTER,sha256:bde8fe5d513ce2737c08815b0d7e1df366dc8844e6ff7f243eccb63c3bd40606#2025 수시(2차) 결과:53;supplemental.competition_rate=sha256:c35d548abb244168dcffd1a582a38368a58f611f2998604a9b1b70f7e5ae6658#CSV:42360
2025,서울,명지전문대학,본교,수시2차,컴퓨터보안공학과,주간,특별전형,일반고,14,,,5.7,,5.2,5.9,RANK_GRADE,LOWER_IS_BETTER,sha256:bde8fe5d513ce2737c08815b0d7e1df366dc8844e6ff7f243eccb63c3bd40606#2025 수시(2차) 결과:54;supplemental.competition_rate=sha256:c35d548abb244168dcffd1a582a38368a58f611f2998604a9b1b70f7e5ae6658#CSV:42355
2025,서울,명지전문대학,본교,수시2차,컴퓨터공학과,주간,특별전형,일반고,24,,,7.3,,4.6,5.5,RANK_GRADE,LOWER_IS_BETTER,sha256:bde8fe5d513ce2737c08815b0d7e1df366dc8844e6ff7f243eccb63c3bd40606#2025 수시(2차) 결과:55;supplemental.competition_rate=sha256:c35d548abb244168dcffd1a582a38368a58f611f2998604a9b1b70f7e5ae6658#CSV:42357
2025,서울,명지전문대학,본교,수시2차,커뮤니케이션디자인과,주간,특별전형,일반고,15,,,12.7,,4.2,4.6,RANK_GRADE,LOWER_IS_BETTER,sha256:bde8fe5d513ce2737c08815b0d7e1df366dc8844e6ff7f243eccb63c3bd40606#2025 수시(2차) 결과:56;supplemental.competition_rate=sha256:c35d548abb244168dcffd1a582a38368a58f611f2998604a9b1b70f7e5ae6658#CSV:42364
2025,서울,명지전문대학,본교,수시2차,청소년교육상담과,주간,특별전형,일반고,28,,,7.2,,5.1,6,RANK_GRADE,LOWER_IS_BETTER,sha256:bde8fe5d513ce2737c08815b0d7e1df366dc8844e6ff7f243eccb63c3bd40606#2025 수시(2차) 결과:57;supplemental.competition_rate=sha256:c35d548abb244168dcffd1a582a38368a58f611f2998604a9b1b70f7e5ae6658#CSV:42347
2025,서울,명지전문대학,본교,수시2차,지적공간정보학과,주간,특별전형,일반고,12,,,5.4,,5.8,6.3,RANK_GRADE,LOWER_IS_BETTER,sha256:bde8fe5d513ce2737c08815b0d7e1df366dc8844e6ff7f243eccb63c3bd40606#2025 수시(2차) 결과:58;supplemental.competition_rate=sha256:c35d548abb244168dcffd1a582a38368a58f611f2998604a9b1b70f7e5ae6658#CSV:42361
2025,서울,명지전문대학,본교,수시2차,중국어비즈니스과,주간,특별전형,일반고,15,,,7.8,,4.5,5.1,RANK_GRADE,LOWER_IS_BETTER,sha256:bde8fe5d513ce2737c08815b0d7e1df366dc8844e6ff7f243eccb63c3bd40606#2025 수시(2차) 결과:59;supplemental.competition_rate=sha256:c35d548abb244168dcffd1a582a38368a58f611f2998604a9b1b70f7e5ae6658#CSV:42341
2025,서울,명지전문대학,본교,수시2차,정보통신공학과,주간,특별전형,일반고,20,,,6.1,,5.6,6.4,RANK_GRADE,LOWER_IS_BETTER,sha256:bde8fe5d513ce2737c08815b0d7e1df366dc8844e6ff7f243eccb63c3bd40606#2025 수시(2차) 결과:60;supplemental.competition_rate=sha256:c35d548abb244168dcffd1a582a38368a58f611f2998604a9b1b70f7e5ae6658#CSV:42354
2025,서울,명지전문대학,본교,수시2차,전자공학과,주간,특별전형,일반고,26,,,5.8,,5.7,6.6,RANK_GRADE,LOWER_IS_BETTER,sha256:bde8fe5d513ce2737c08815b0d7e1df366dc8844e6ff7f243eccb63c3bd40606#2025 수시(2차) 결과:61;supplemental.competition_rate=sha256:c35d548abb244168dcffd1a582a38368a58f611f2998604a9b1b70f7e5ae6658#CSV:42358
2025,서울,명지전문대학,본교,수시2차,전기공학과,주간,특별전형,일반고,26,,,7.4,,5.4,6,RANK_GRADE,LOWER_IS_BETTER,sha256:bde8fe5d513ce2737c08815b0d7e1df366dc8844e6ff7f243eccb63c3bd40606#2025 수시(2차) 결과:62;supplemental.competition_rate=sha256:c35d548abb244168dcffd1a582a38368a58f611f2998604a9b1b70f7e5ae6658#CSV:42352
2025,서울,명지전문대학,본교,수시2차,자유전공학부 자유전공학과,주간,특별전형,일반고,8,,,13.7,,4.3,4.8,RANK_GRADE,LOWER_IS_BETTER,sha256:bde8fe5d513ce2737c08815b0d7e1df366dc8844e6ff7f243eccb63c3bd40606#2025 수시(2차) 결과:63;supplemental.competition_rate=sha256:c35d548abb244168dcffd1a582a38368a58f611f2998604a9b1b70f7e5ae6658#CSV:42363
2025,서울,명지전문대학,본교,수시2차,일본어과,주간,특별전형,일반고,12,,,17,,4.3,4.5,RANK_GRADE,LOWER_IS_BETTER,sha256:bde8fe5d513ce2737c08815b0d7e1df366dc8844e6ff7f243eccb63c3bd40606#2025 수시(2차) 결과:64;supplemental.competition_rate=sha256:c35d548abb244168dcffd1a582a38368a58f611f2998604a9b1b70f7e5ae6658#CSV:42340
2025,서울,명지전문대학,본교,수시2차,유아교육학과,주간,특별전형,일반고,18,,,7.8,,5.1,5.7,RANK_GRADE,LOWER_IS_BETTER,sha256:bde8fe5d513ce2737c08815b0d7e1df366dc8844e6ff7f243eccb63c3bd40606#2025 수시(2차) 결과:65;supplemental.competition_rate=sha256:c35d548abb244168dcffd1a582a38368a58f611f2998604a9b1b70f7e5ae6658#CSV:42342
2025,서울,명지전문대학,본교,수시2차,세무회계과,주간,특별전형,일반고,32,,,11.3,,3.9,4.4,RANK_GRADE,LOWER_IS_BETTER,sha256:bde8fe5d513ce2737c08815b0d7e1df366dc8844e6ff7f243eccb63c3bd40606#2025 수시(2차) 결과:66;supplemental.competition_rate=sha256:c35d548abb244168dcffd1a582a38368a58f611f2998604a9b1b70f7e5ae6658#CSV:42345
2025,서울,명지전문대학,본교,수시2차,산업경영공학과,주간,특별전형,일반고,30,,,4.8,,5.9,7,RANK_GRADE,LOWER_IS_BETTER,sha256:bde8fe5d513ce2737c08815b0d7e1df366dc8844e6ff7f243eccb63c3bd40606#2025 수시(2차) 결과:67;supplemental.competition_rate=sha256:c35d548abb244168dcffd1a582a38368a58f611f2998604a9b1b70f7e5ae6658#CSV:42353
2025,서울,명지전문대학,본교,수시2차,사회복지과,주간,특별전형,일반고,19,,,9.3,,4.7,5.2,RANK_GRADE,LOWER_IS_BETTER,sha256:bde8fe5d513ce2737c08815b0d7e1df366dc8844e6ff7f243eccb63c3bd40606#2025 수시(2차) 결과:68;supplemental.competition_rate=sha256:c35d548abb244168dcffd1a582a38368a58f611f2998604a9b1b70f7e5ae6658#CSV:42346
2025,서울,명지전문대학,본교,수시2차,뷰티매니지먼트과(헤어디자인전공),주간,특별전형,일반고,8,,,13,,4.4,4.8,RANK_GRADE,LOWER_IS_BETTER,sha256:bde8fe5d513ce2737c08815b0d7e1df366dc8844e6ff7f243eccb63c3bd40606#2025 수시(2차) 결과:69;supplemental.competition_rate=sha256:c35d548abb244168dcffd1a582a38368a58f611f2998604a9b1b70f7e5ae6658#CSV:42369
2025,서울,명지전문대학,본교,수시2차,뷰티매니지먼트과(스킨케어·메디컬코스메틱전공),주간,특별전형,일반고,8,,,11.8,,4.6,5,RANK_GRADE,LOWER_IS_BETTER,sha256:bde8fe5d513ce2737c08815b0d7e1df366dc8844e6ff7f243eccb63c3bd40606#2025 수시(2차) 결과:70;supplemental.competition_rate=sha256:c35d548abb244168dcffd1a582a38368a58f611f2998604a9b1b70f7e5ae6658#CSV:42367
2025,서울,명지전문대학,본교,수시2차,뷰티매니지먼트과(방송스타일디렉터전공),주간,특별전형,일반고,11,,,9,,5.1,5.4,RANK_GRADE,LOWER_IS_BETTER,sha256:bde8fe5d513ce2737c08815b0d7e1df366dc8844e6ff7f243eccb63c3bd40606#2025 수시(2차) 결과:71;supplemental.competition_rate=sha256:c35d548abb244168dcffd1a582a38368a58f611f2998604a9b1b70f7e5ae6658#CSV:42368
2025,서울,명지전문대학,본교,수시2차,뷰티매니지먼트과(메이크업·네일전공),주간,특별전형,일반고,8,,,15,,4.6,5,RANK_GRADE,LOWER_IS_BETTER,sha256:bde8fe5d513ce2737c08815b0d7e1df366dc8844e6ff7f243eccb63c3bd40606#2025 수시(2차) 결과:72;supplemental.competition_rate=sha256:c35d548abb244168dcffd1a582a38368a58f611f2998604a9b1b70f7e5ae6658#CSV:42366
2025,서울,명지전문대학,본교,수시2차,부동산경영과,주간,특별전형,일반고,18,,,7.7,,4.6,5,RANK_GRADE,LOWER_IS_BETTER,sha256:bde8fe5d513ce2737c08815b0d7e1df366dc8844e6ff7f243eccb63c3bd40606#2025 수시(2차) 결과:73;supplemental.competition_rate=sha256:c35d548abb244168dcffd1a582a38368a58f611f2998604a9b1b70f7e5ae6658#CSV:42344
2025,서울,명지전문대학,본교,수시2차,보건의료정보과,주간,특별전형,일반고,20,,,14.7,,4.3,4.7,RANK_GRADE,LOWER_IS_BETTER,sha256:bde8fe5d513ce2737c08815b0d7e1df366dc8844e6ff7f243eccb63c3bd40606#2025 수시(2차) 결과:74;supplemental.competition_rate=sha256:c35d548abb244168dcffd1a582a38368a58f611f2998604a9b1b70f7e5ae6658#CSV:42350
2025,서울,명지전문대학,본교,수시2차,드론정보공학과,주간,특별전형,일반고,16,,,7.8,,5.9,6.5,RANK_GRADE,LOWER_IS_BETTER,sha256:bde8fe5d513ce2737c08815b0d7e1df366dc8844e6ff7f243eccb63c3bd40606#2025 수시(2차) 결과:75;supplemental.competition_rate=sha256:c35d548abb244168dcffd1a582a38368a58f611f2998604a9b1b70f7e5ae6658#CSV:42359
2025,서울,명지전문대학,본교,수시2차,기계공학과,주간,특별전형,일반고,26,,,8.7,,5.5,6,RANK_GRADE,LOWER_IS_BETTER,sha256:bde8fe5d513ce2737c08815b0d7e1df366dc8844e6ff7f243eccb63c3bd40606#2025 수시(2차) 결과:76;supplemental.competition_rate=sha256:c35d548abb244168dcffd1a582a38368a58f611f2998604a9b1b70f7e5ae6658#CSV:42351
2025,서울,명지전문대학,본교,수시2차,공공행정서비스과,주간,특별전형,일반고,15,,,12.6,,5.3,5.7,RANK_GRADE,LOWER_IS_BETTER,sha256:bde8fe5d513ce2737c08815b0d7e1df366dc8844e6ff7f243eccb63c3bd40606#2025 수시(2차) 결과:77;supplemental.competition_rate=sha256:c35d548abb244168dcffd1a582a38368a58f611f2998604a9b1b70f7e5ae6658#CSV:42348
2025,서울,명지전문대학,본교,수시2차,경영학과,주간,특별전형,일반고,23,,,11.6,,4.2,4.6,RANK_GRADE,LOWER_IS_BETTER,sha256:bde8fe5d513ce2737c08815b0d7e1df366dc8844e6ff7f243eccb63c3bd40606#2025 수시(2차) 결과:78;supplemental.competition_rate=sha256:c35d548abb244168dcffd1a582a38368a58f611f2998604a9b1b70f7e5ae6658#CSV:42343
2025,서울,명지전문대학,본교,수시2차,경영·휴먼라이프학부 자유전공학과,주간,특별전형,일반고,8,,,7.7,,4.5,5.3,RANK_GRADE,LOWER_IS_BETTER,sha256:bde8fe5d513ce2737c08815b0d7e1df366dc8844e6ff7f243eccb63c3bd40606#2025 수시(2차) 결과:79;supplemental.competition_rate=sha256:c35d548abb244168dcffd1a582a38368a58f611f2998604a9b1b70f7e5ae6658#CSV:42349
2025,서울,명지전문대학,본교,수시2차,AI게임소프트웨어학과,주간,특별전형,일반고,14,,,9.7,,5,5.8,RANK_GRADE,LOWER_IS_BETTER,sha256:bde8fe5d513ce2737c08815b0d7e1df366dc8844e6ff7f243eccb63c3bd40606#2025 수시(2차) 결과:80;supplemental.competition_rate=sha256:c35d548abb244168dcffd1a582a38368a58f611f2998604a9b1b70f7e5ae6658#CSV:42356
2025,서울,명지전문대학,본교,수시2차,AI·SW융합학부 자유전공학과,주간,특별전형,일반고,7,,,6,,4.8,5.6,RANK_GRADE,LOWER_IS_BETTER,sha256:bde8fe5d513ce2737c08815b0d7e1df366dc8844e6ff7f243eccb63c3bd40606#2025 수시(2차) 결과:81;supplemental.competition_rate=sha256:c35d548abb244168dcffd1a582a38368a58f611f2998604a9b1b70f7e5ae6658#CSV:42362
2025,서울,명지전문대학,본교,수시2차,패션·리빙디자인과,주간,특별전형,특성화고,22,,,8.7,,3.5,4,RANK_GRADE,LOWER_IS_BETTER,sha256:bde8fe5d513ce2737c08815b0d7e1df366dc8844e6ff7f243eccb63c3bd40606#2025 수시(2차) 결과:82;supplemental.competition_rate=sha256:c35d548abb244168dcffd1a582a38368a58f611f2998604a9b1b70f7e5ae6658#CSV:42304
2025,서울,명지전문대학,본교,수시2차,토목공학과,주간,특별전형,특성화고,21,,,4,,4.3,4.7,RANK_GRADE,LOWER_IS_BETTER,sha256:bde8fe5d513ce2737c08815b0d7e1df366dc8844e6ff7f243eccb63c3bd40606#2025 수시(2차) 결과:83;supplemental.competition_rate=sha256:c35d548abb244168dcffd1a582a38368a58f611f2998604a9b1b70f7e5ae6658#CSV:42299
2025,서울,명지전문대학,본교,수시2차,컴퓨터보안공학과,주간,특별전형,특성화고,14,,,4.4,,4.4,5.4,RANK_GRADE,LOWER_IS_BETTER,sha256:bde8fe5d513ce2737c08815b0d7e1df366dc8844e6ff7f243eccb63c3bd40606#2025 수시(2차) 결과:84;supplemental.competition_rate=sha256:c35d548abb244168dcffd1a582a38368a58f611f2998604a9b1b70f7e5ae6658#CSV:42294
2025,서울,명지전문대학,본교,수시2차,컴퓨터공학과,주간,특별전형,특성화고,24,,,7.8,,3,4,RANK_GRADE,LOWER_IS_BETTER,sha256:bde8fe5d513ce2737c08815b0d7e1df366dc8844e6ff7f243eccb63c3bd40606#2025 수시(2차) 결과:85;supplemental.competition_rate=sha256:c35d548abb244168dcffd1a582a38368a58f611f2998604a9b1b70f7e5ae6658#CSV:42296
2025,서울,명지전문대학,본교,수시2차,커뮤니케이션디자인과,주간,특별전형,특성화고,15,,,30.5,,2.9,2.9,RANK_GRADE,LOWER_IS_BETTER,sha256:bde8fe5d513ce2737c08815b0d7e1df366dc8844e6ff7f243eccb63c3bd40606#2025 수시(2차) 결과:86;supplemental.competition_rate=sha256:c35d548abb244168dcffd1a582a38368a58f611f2998604a9b1b70f7e5ae6658#CSV:42303
2025,서울,명지전문대학,본교,수시2차,청소년교육상담과,주간,특별전형,특성화고,28,,,4.6,,4.7,5.5,RANK_GRADE,LOWER_IS_BETTER,sha256:bde8fe5d513ce2737c08815b0d7e1df366dc8844e6ff7f243eccb63c3bd40606#2025 수시(2차) 결과:87;supplemental.competition_rate=sha256:c35d548abb244168dcffd1a582a38368a58f611f2998604a9b1b70f7e5ae6658#CSV:42286
2025,서울,명지전문대학,본교,수시2차,지적공간정보학과,주간,특별전형,특성화고,12,,,4.7,,5.4,6,RANK_GRADE,LOWER_IS_BETTER,sha256:bde8fe5d513ce2737c08815b0d7e1df366dc8844e6ff7f243eccb63c3bd40606#2025 수시(2차) 결과:88;supplemental.competition_rate=sha256:c35d548abb244168dcffd1a582a38368a58f611f2998604a9b1b70f7e5ae6658#CSV:42300
2025,서울,명지전문대학,본교,수시2차,중국어비즈니스과,주간,특별전형,특성화고,15,,,6,,4,4.2,RANK_GRADE,LOWER_IS_BETTER,sha256:bde8fe5d513ce2737c08815b0d7e1df366dc8844e6ff7f243eccb63c3bd40606#2025 수시(2차) 결과:89;supplemental.competition_rate=sha256:c35d548abb244168dcffd1a582a38368a58f611f2998604a9b1b70f7e5ae6658#CSV:42280
2025,서울,명지전문대학,본교,수시2차,정보통신공학과,주간,특별전형,특성화고,20,,,3.5,,5.8,6.4,RANK_GRADE,LOWER_IS_BETTER,sha256:bde8fe5d513ce2737c08815b0d7e1df366dc8844e6ff7f243eccb63c3bd40606#2025 수시(2차) 결과:90;supplemental.competition_rate=sha256:c35d548abb244168dcffd1a582a38368a58f611f2998604a9b1b70f7e5ae6658#CSV:42293
2025,서울,명지전문대학,본교,수시2차,전자공학과,주간,특별전형,특성화고,26,,,5.8,,4,4.3,RANK_GRADE,LOWER_IS_BETTER,sha256:bde8fe5d513ce2737c08815b0d7e1df366dc8844e6ff7f243eccb63c3bd40606#2025 수시(2차) 결과:91;supplemental.competition_rate=sha256:c35d548abb244168dcffd1a582a38368a58f611f2998604a9b1b70f7e5ae6658#CSV:42297
2025,서울,명지전문대학,본교,수시2차,전기공학과,주간,특별전형,특성화고,26,,,8.5,,3.4,3.8,RANK_GRADE,LOWER_IS_BETTER,sha256:bde8fe5d513ce2737c08815b0d7e1df366dc8844e6ff7f243eccb63c3bd40606#2025 수시(2차) 결과:92;supplemental.competition_rate=sha256:c35d548abb244168dcffd1a582a38368a58f611f2998604a9b1b70f7e5ae6658#CSV:42291
2025,서울,명지전문대학,본교,수시2차,자유전공학부 자유전공학과,주간,특별전형,특성화고,8,,,8,,3.7,4.1,RANK_GRADE,LOWER_IS_BETTER,sha256:bde8fe5d513ce2737c08815b0d7e1df366dc8844e6ff7f243eccb63c3bd40606#2025 수시(2차) 결과:93;supplemental.competition_rate=sha256:c35d548abb244168dcffd1a582a38368a58f611f2998604a9b1b70f7e5ae6658#CSV:42302
2025,서울,명지전문대학,본교,수시2차,일본어과,주간,특별전형,특성화고,12,,,12,,3.5,4,RANK_GRADE,LOWER_IS_BETTER,sha256:bde8fe5d513ce2737c08815b0d7e1df366dc8844e6ff7f243eccb63c3bd40606#2025 수시(2차) 결과:94;supplemental.competition_rate=sha256:c35d548abb244168dcffd1a582a38368a58f611f2998604a9b1b70f7e5ae6658#CSV:42279
2025,서울,명지전문대학,본교,수시2차,유아교육학과,주간,특별전형,특성화고,18,,,6.4,,4.1,4.1,RANK_GRADE,LOWER_IS_BETTER,sha256:bde8fe5d513ce2737c08815b0d7e1df366dc8844e6ff7f243eccb63c3bd40606#2025 수시(2차) 결과:95;supplemental.competition_rate=sha256:c35d548abb244168dcffd1a582a38368a58f611f2998604a9b1b70f7e5ae6658#CSV:42281
