institution_code,institution_name,institution_type,region,campus_code,campus_name,program_code,program_name,day_night,target_academic_year,admission_round_code,admission_round_name,admission_track_code,admission_track_name,admission_category,admission_track_label,mapping_status,source_reference
PROCOLLEGE-U-4C04961858D3,두원공과대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-5CF2CD6A769B,유아교육과,DAY,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1577
PROCOLLEGE-U-4C04961858D3,두원공과대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-F5C80D477B86,사회복지과,DAY,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1578
PROCOLLEGE-U-4C04961858D3,두원공과대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-A3C6B6301056,호텔관광경영과,DAY,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1579
PROCOLLEGE-U-4C04961858D3,두원공과대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-F461EC410F73,호텔조리과,DAY,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1580
PROCOLLEGE-U-4C04961858D3,두원공과대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-EA925F2A4B4F,제과제빵과,DAY,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1581
PROCOLLEGE-U-4C04961858D3,두원공과대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-3789D02093C9,간호학과(파주),DAY,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1582
PROCOLLEGE-U-4C04961858D3,두원공과대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-5AADEF65E30B,간호학과(안성),DAY,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1583
PROCOLLEGE-U-4C04961858D3,두원공과대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-8DAB566172A0,병원의료행정과,DAY,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1584
PROCOLLEGE-U-4C04961858D3,두원공과대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-0E4EDC847C70,스포츠재활치료과,DAY,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1585
PROCOLLEGE-U-4C04961858D3,두원공과대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-6309AF7B235B,응급구조과,DAY,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1586
PROCOLLEGE-U-4C04961858D3,두원공과대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-210087ACC156,임상병리과,DAY,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1587
PROCOLLEGE-U-4C04961858D3,두원공과대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-25BB0DDEDBA5,작업치료과,DAY,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1588
PROCOLLEGE-U-4C04961858D3,두원공과대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-1527E3BBF6F9,스포츠재활과,DAY,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1589
PROCOLLEGE-U-4C04961858D3,두원공과대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-B1DE2B692906,건축인테리어학과,DAY,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1590
PROCOLLEGE-U-4C04961858D3,두원공과대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-12C2C0DCBF74,반도체기계설계과,DAY,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1591
PROCOLLEGE-U-4C04961858D3,두원공과대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-B0D7EF23EE05,자동차과,DAY,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1592
PROCOLLEGE-U-4C04961858D3,두원공과대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-5502C5899761,전기자동차과,DAY,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1593
PROCOLLEGE-U-4C04961858D3,두원공과대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-FF1F0A2C6349,전기공학과,DAY,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1594
PROCOLLEGE-U-4C04961858D3,두원공과대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-4BEFE7D36AB0,전기철도과,DAY,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1595
PROCOLLEGE-U-4C04961858D3,두원공과대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-BF66C7151EEA,반도체디스플레이과,DAY,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1596
PROCOLLEGE-U-4C04961858D3,두원공과대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-4B369A3B928A,컴퓨터공학과,DAY,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1597
PROCOLLEGE-U-4C04961858D3,두원공과대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-613E946A6C9C,자유전공학과,DAY,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1598
PROCOLLEGE-U-4C04961858D3,두원공과대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-638E10A20ADA,자율전공학과,DAY,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1599
PROCOLLEGE-U-4C04961858D3,두원공과대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-5FE4AC1FC325,방송영상과,DAY,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1600
PROCOLLEGE-U-4C04961858D3,두원공과대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-D6F10CFB64A8,게임컨텐츠과,DAY,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1601
PROCOLLEGE-U-4C04961858D3,두원공과대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-C5CF24070572,뷰티아트과,DAY,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1602
PROCOLLEGE-U-4C04961858D3,두원공과대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-F5C80D477B86,사회복지과,DAY,2027,SUSI-2,수시2차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1603
PROCOLLEGE-U-4C04961858D3,두원공과대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-A3C6B6301056,호텔관광경영과,DAY,2027,SUSI-2,수시2차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1604
PROCOLLEGE-U-4C04961858D3,두원공과대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-3789D02093C9,간호학과(파주),DAY,2027,SUSI-2,수시2차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1605
PROCOLLEGE-U-4C04961858D3,두원공과대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-5AADEF65E30B,간호학과(안성),DAY,2027,SUSI-2,수시2차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1606
PROCOLLEGE-U-4C04961858D3,두원공과대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-8DAB566172A0,병원의료행정과,DAY,2027,SUSI-2,수시2차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1607
PROCOLLEGE-U-4C04961858D3,두원공과대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-0E4EDC847C70,스포츠재활치료과,DAY,2027,SUSI-2,수시2차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1608
PROCOLLEGE-U-4C04961858D3,두원공과대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-6309AF7B235B,응급구조과,DAY,2027,SUSI-2,수시2차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1609
PROCOLLEGE-U-4C04961858D3,두원공과대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-210087ACC156,임상병리과,DAY,2027,SUSI-2,수시2차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1610
PROCOLLEGE-U-4C04961858D3,두원공과대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-25BB0DDEDBA5,작업치료과,DAY,2027,SUSI-2,수시2차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1611
PROCOLLEGE-U-4C04961858D3,두원공과대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-1527E3BBF6F9,스포츠재활과,DAY,2027,SUSI-2,수시2차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1612
PROCOLLEGE-U-4C04961858D3,두원공과대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-B1DE2B692906,건축인테리어학과,DAY,2027,SUSI-2,수시2차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1613
PROCOLLEGE-U-4C04961858D3,두원공과대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-12C2C0DCBF74,반도체기계설계과,DAY,2027,SUSI-2,수시2차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1614
PROCOLLEGE-U-4C04961858D3,두원공과대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-B0D7EF23EE05,자동차과,DAY,2027,SUSI-2,수시2차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1615
PROCOLLEGE-U-4C04961858D3,두원공과대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-5502C5899761,전기자동차과,DAY,2027,SUSI-2,수시2차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1616
PROCOLLEGE-U-4C04961858D3,두원공과대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-FF1F0A2C6349,전기공학과,DAY,2027,SUSI-2,수시2차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1617
PROCOLLEGE-U-4C04961858D3,두원공과대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-4BEFE7D36AB0,전기철도과,DAY,2027,SUSI-2,수시2차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1618
PROCOLLEGE-U-4C04961858D3,두원공과대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-BF66C7151EEA,반도체디스플레이과,DAY,2027,SUSI-2,수시2차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1619
PROCOLLEGE-U-4C04961858D3,두원공과대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-4B369A3B928A,컴퓨터공학과,DAY,2027,SUSI-2,수시2차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1620
PROCOLLEGE-U-4C04961858D3,두원공과대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-613E946A6C9C,자유전공학과,DAY,2027,SUSI-2,수시2차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1621
PROCOLLEGE-U-4C04961858D3,두원공과대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-638E10A20ADA,자율전공학과,DAY,2027,SUSI-2,수시2차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1622
PROCOLLEGE-U-4C04961858D3,두원공과대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-5FE4AC1FC325,방송영상과,DAY,2027,SUSI-2,수시2차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1623
PROCOLLEGE-U-4C04961858D3,두원공과대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-D6F10CFB64A8,게임컨텐츠과,DAY,2027,SUSI-2,수시2차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1624
PROCOLLEGE-U-4C04961858D3,두원공과대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-C5CF24070572,뷰티아트과,DAY,2027,SUSI-2,수시2차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1625
PROCOLLEGE-U-4C04961858D3,두원공과대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-91014AC4FBCC,자동차과,NIGHT,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1626
PROCOLLEGE-U-4C04961858D3,두원공과대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-91014AC4FBCC,자동차과,NIGHT,2027,SUSI-2,수시2차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1627
PROCOLLEGE-U-4C04961858D3,두원공과대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-7FB8E5B03E07,사회복지과,NIGHT,2027,SUSI-1,수시1차,SPECIAL-OPPORTUNITY,특별전형 / 고른기회,특별전형,고른기회,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1628
PROCOLLEGE-U-4C04961858D3,두원공과대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-B3997D5DB5C1,보건복지행정과,NIGHT,2027,SUSI-1,수시1차,SPECIAL-OPPORTUNITY,특별전형 / 고른기회,특별전형,고른기회,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1629
PROCOLLEGE-U-4C04961858D3,두원공과대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-B595A5B5F967,건축인테리어과,NIGHT,2027,SUSI-1,수시1차,SPECIAL-OPPORTUNITY,특별전형 / 고른기회,특별전형,고른기회,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1630
PROCOLLEGE-U-4C04961858D3,두원공과대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-0BFC82AC7098,전기공학과,NIGHT,2027,SUSI-1,수시1차,SPECIAL-OPPORTUNITY,특별전형 / 고른기회,특별전형,고른기회,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1631
PROCOLLEGE-U-4C04961858D3,두원공과대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-7A614EAE4D2E,문화예술창작과,NIGHT,2027,SUSI-1,수시1차,SPECIAL-OPPORTUNITY,특별전형 / 고른기회,특별전형,고른기회,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1632
PROCOLLEGE-U-4C04961858D3,두원공과대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-7FB8E5B03E07,사회복지과,NIGHT,2027,SUSI-2,수시2차,SPECIAL-OPPORTUNITY,특별전형 / 고른기회,특별전형,고른기회,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1633
PROCOLLEGE-U-4C04961858D3,두원공과대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-B3997D5DB5C1,보건복지행정과,NIGHT,2027,SUSI-2,수시2차,SPECIAL-OPPORTUNITY,특별전형 / 고른기회,특별전형,고른기회,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:1634
