institution_code,institution_name,institution_type,campus_code,campus_name,program_code,program_name,target_academic_year,admission_round_code,admission_round_name,admission_track_code,admission_track_name,mapping_status
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-7EB48995D22E,호텔관광학과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-4C25E5EEF92D,컴퓨터소프트웨어공학과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-9E8D6A6731F2,정보통신공학과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-0F48B45C106C,전기공학과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-8CC0199CEEFE,자유전공학과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-F0D2A6A66862,자동화공학과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-25F0B70BCC3D,인공지능소프트웨어학과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-4B8C8FA5979F,유통마케팅학과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-885A40EC715C,웹응용소프트웨어공학과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-E479925A138F,실내건축디자인과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-81C1D9183CBA,시각디자인과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-E84F6BE60563,소방안전관리과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-12D60F763679,세무회계학과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-8E8042D4B5DB,생명화학공학과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-1934C67A0F16,빅데이터경영과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-543327D322FB,반도체전자공학과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-3EF9C4CD3F99,바이오융합공학과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-7FDA39CB0296,로봇소프트웨어과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-749DFD6A4229,기계설계공학과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-8E632D7F7690,기계공학과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-87A184C37DDE,경영학과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-2E27606EAE03,경영정보학과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-4215CA6A6ACD,건축과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-8A05512BD398,AR·VR콘텐츠디자인과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-7EB48995D22E,호텔관광학과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-4C25E5EEF92D,컴퓨터소프트웨어공학과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-9E8D6A6731F2,정보통신공학과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-0F48B45C106C,전기공학과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-8CC0199CEEFE,자유전공학과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-F0D2A6A66862,자동화공학과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-25F0B70BCC3D,인공지능소프트웨어학과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-4B8C8FA5979F,유통마케팅학과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-885A40EC715C,웹응용소프트웨어공학과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-E479925A138F,실내건축디자인과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-81C1D9183CBA,시각디자인과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-E84F6BE60563,소방안전관리과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-12D60F763679,세무회계학과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-8E8042D4B5DB,생명화학공학과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-1934C67A0F16,빅데이터경영과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-543327D322FB,반도체전자공학과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-3EF9C4CD3F99,바이오융합공학과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-7FDA39CB0296,로봇소프트웨어과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-749DFD6A4229,기계설계공학과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-8E632D7F7690,기계공학과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-87A184C37DDE,경영학과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-2E27606EAE03,경영정보학과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-4215CA6A6ACD,건축과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-8A05512BD398,AR·VR콘텐츠디자인과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-8BB09A522632,항공서비스과,2027,SUSI-1,수시1차,GENERAL,일반전형 / 일반전형,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-EC4F8C42836D,연극영상학과,2027,SUSI-1,수시1차,GENERAL,일반전형 / 일반전형,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-88D213AE0BFD,실용음악과,2027,SUSI-1,수시1차,GENERAL,일반전형 / 일반전형,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-ABD05B0A88F7,산업디자인학과,2027,SUSI-1,수시1차,GENERAL,일반전형 / 일반전형,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-858C1516C65D,문예창작과,2027,SUSI-1,수시1차,GENERAL,일반전형 / 일반전형,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-8BB09A522632,항공서비스과,2027,SUSI-1,수시1차,COLLEGE-SPECIFIC,특별전형 / 대학자체,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-54AF1D5059DD,패션·리빙디자인과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-885960F8B016,토목공학과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-4BAADBD6909B,컴퓨터보안공학과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-088235A51C7C,컴퓨터공학과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-DF37C862DE87,커뮤니케이션디자인과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-B8ABD86326FD,청소년교육상담과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-3974EE6F7078,지적공간정보학과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-55931693901D,중국어비즈니스과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-9E8D6A6731F2,정보통신공학과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-615B0D7561C4,전자공학과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-0F48B45C106C,전기공학과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-20238B8DE0ED,자유전공학부 자유전공학과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-97E4E1FF14F0,일본어과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-1E916A8DD10F,유아교육학과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-9620DBA2476D,세무회계과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-D3C513164344,산업경영공학과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-502B2833102B,사회복지과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-46B9B653F4F6,뷰티매니지먼트과(헤어디자인전공),2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-B2B51F1760DE,뷰티매니지먼트과(스킨케어·메디컬코스메틱전공),2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-07E0CF77C6A0,뷰티매니지먼트과(방송스타일디렉터전공),2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-4FC556B42686,뷰티매니지먼트과(메이크업·네일전공),2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-F23222C940A5,부동산경영과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-0A998B200C21,보건의료정보과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-9CFB435109B6,드론정보공학과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-8E632D7F7690,기계공학과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-D7CC0441DB82,공공행정서비스과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-87A184C37DDE,경영학과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-6B2BD81A51D2,경영·휴먼라이프학부 자유전공학과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-FDE95FE72617,AI게임소프트웨어학과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-DD78F54CA5FB,AI·SW융합학부 자유전공학과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-54AF1D5059DD,패션·리빙디자인과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-885960F8B016,토목공학과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-4BAADBD6909B,컴퓨터보안공학과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-088235A51C7C,컴퓨터공학과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-DF37C862DE87,커뮤니케이션디자인과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-B8ABD86326FD,청소년교육상담과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-3974EE6F7078,지적공간정보학과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-55931693901D,중국어비즈니스과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-9E8D6A6731F2,정보통신공학과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-615B0D7561C4,전자공학과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-0F48B45C106C,전기공학과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-20238B8DE0ED,자유전공학부 자유전공학과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-97E4E1FF14F0,일본어과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-1E916A8DD10F,유아교육학과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-9620DBA2476D,세무회계과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-D3C513164344,산업경영공학과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-502B2833102B,사회복지과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-46B9B653F4F6,뷰티매니지먼트과(헤어디자인전공),2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-B2B51F1760DE,뷰티매니지먼트과(스킨케어·메디컬코스메틱전공),2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-07E0CF77C6A0,뷰티매니지먼트과(방송스타일디렉터전공),2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-4FC556B42686,뷰티매니지먼트과(메이크업·네일전공),2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
